polarities
0.8
0.0
0.0
0.0
0.3
1.0
0.0
0.0
0.0
0.0
-0.15555555555555559
0.0
0.0
-0.1875
0.5
-0.03333333333333333
0.04642857142857142
0.1787878787878788
-0.5
0.0
