polarities
0.0
-0.4444444444444444
0.35
0.0
-0.29166666666666663
0.0
0.45
0.31666666666666665
0.31666666666666665
0.0
0.37500000000000006
0.875
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.13
0.0
0.078125
-0.125
-0.2
-0.125
0.0
0.0
0.25
0.35
0.35
0.0
0.35
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5
0.5
0.0
0.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.234375
0.0
